subject,strategy,condition,l_length,pres_rate,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10,sp_11,sp_12,sp_13,sp_14,sp_15,sp_16,sp_17,sp_18,sp_19,sp_20,sp_21,sp_22,sp_23,sp_24,sp_25,sp_26,sp_27,sp_28,sp_29,sp_30,sp_31,sp_32,sp_33,sp_34,sp_35,sp_36,sp_37,sp_38,sp_39,sp_40
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.10416666666666666,0.125,0.16666666666666666,0.3125,,,,,,,,,,
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,0.18749999999999997,0.16666666666666666,0.10416666666666666,0.0,0.08333333333333333,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,,,,,,,,,,
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,0.19444444444444445,0.08333333333333333,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.1111111111111111,,,,,,,,,,
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0625,0.041666666666666664,0.3541666666666667,0.4791666666666667,,,,,,,,,,
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,0.020833333333333332,0.0,0.08333333333333333,0.041666666666666664,0.0,0.020833333333333332,0.0625,0.0,0.0,0.0,0.020833333333333332,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,0.125,0.08333333333333333,0.0625,,,,,,,,,,
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,0.5208333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,0.10606060606060606,0.08712121212121211,0.043560606060606064,0.041666666666666664,0.043560606060606064,0.022727272727272728,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.043560606060606064,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.06439393939393939,0.020833333333333332,0.0,0.043560606060606064,0.0,0.06439393939393939,0.0625,,,,,,,,,,
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,0.25,0.125,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.125,0.16666666666666666,0.08333333333333333,,,,,,,,,,
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.5833333333333333,,,,,,,,,,
A30DHHAL100LZR,ns,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.16666666666666666,0.125,0.0,0.20833333333333331,0.16666666666666666,0.0,0.08333333333333333,,,,,,,,,,
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,0.08585858585858586,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.030303030303030304,0.030303030303030304,0.08838383838383838,0.030303030303030304,0.05808080808080809,0.22979797979797978,,,,,,,,,,
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.25,0.39583333333333337,0.20833333333333331,,,,,,,,,,
A36IB78C6MVA3,prim,30-1,30.0,1000.0,0.375,0.20833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,,,,,,,,,,
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,0.0625,0.0,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0,0.0,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,,,,,,,,,,
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.041666666666666664,0.020833333333333332,0.14583333333333331,0.3125,0.20833333333333331,,,,,,,,,,
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0,0.25,0.3958333333333333,,,,,,,,,,
A3I97794CB5SUO,rec,30-1,30.0,1000.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.1875,0.39583333333333337,0.14583333333333334,0.0625,,,,,,,,,,
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,0.5625,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.14583333333333331,,,,,,,,,,
A3TX84QHD321M7,prim,30-1,30.0,1000.0,0.37500000000000006,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A3UCN8EJI08X2P,ns,30-1,30.0,1000.0,0.20833333333333331,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.125,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.0625,0.08333333333333333,,,,,,,,,,
A3UQ5DF8VVD975,rec,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999999,0.14583333333333334,0.22916666666666663,0.25,0.16666666666666666,0.020833333333333332,,,,,,,,,,
A3V71NT2X4HD1I,prim,30-1,30.0,1000.0,0.4583333333333333,0.22916666666666666,0.0625,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,,,,,,,,,,
A51TGVVYJF7T0,prim,30-1,30.0,1000.0,0.4053030303030303,0.12878787878787878,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,,,,,,,,,,
A7USTT4KU1ZBO,ns,30-1,30.0,1000.0,0.16666666666666666,0.08333333333333333,0.0625,0.0625,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.08333333333333333,,,,,,,,,,
AB5WBMZGLX57B,ns,30-1,30.0,1000.0,0.10416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.1875,0.1875,,,,,,,,,,
ACBROX4H8BSW3,rec,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333331,0.6666666666666666,,,,,,,,,,
ADJ9I7ZBFYFH7,rec,30-1,30.0,1000.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.375,0.25,0.25,,,,,,,,,,
AGILQEFEPEK7N,ns,30-1,30.0,1000.0,0.22916666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.125,0.22916666666666666,0.22916666666666666,,,,,,,,,,
AH7HACNNRSIPO,ns,30-1,30.0,1000.0,0.125,0.20833333333333331,0.10416666666666666,0.041666666666666664,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.020833333333333332,,,,,,,,,,
AIDU49N2KO05N,ns,30-1,30.0,1000.0,0.10416666666666666,0.08333333333333333,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0625,0.041666666666666664,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,,,,,,,,,,
AJUVX0E4OPTAO,prim,30-1,30.0,1000.0,0.3333333333333333,0.14583333333333331,0.12499999999999999,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
AK3GAHRZ6M6WM,rec,30-1,30.0,1000.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.20833333333333331,0.20833333333333331,,,,,,,,,,
AKE4AYF86KJVU,rec,30-1,30.0,1000.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.16666666666666666,0.41666666666666663,,,,,,,,,,
AKNBC1TE88NDO,rec,30-1,30.0,1000.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.125,0.5625,,,,,,,,,,
AKX4H8RT7BL7H,rec,30-1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.8333333333333334,,,,,,,,,,
AOYDGVOZUIHII,prim,30-1,30.0,1000.0,0.4166666666666667,0.29166666666666663,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
AP4B1GJIT3HYF,ns,30-1,30.0,1000.0,0.125,0.0625,0.041666666666666664,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.0625,0.10416666666666666,0.12499999999999999,,,,,,,,,,
AXFH1DT8PR0K2,prim,30-1,30.0,1000.0,0.375,0.08333333333333333,0.125,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
AXFP50XOZD2NI,rec,30-1,30.0,1000.0,0.020833333333333332,0.041666666666666664,0.10416666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.14583333333333331,0.0625,0.20833333333333331,0.25,,,,,,,,,,
A12LX24NC3FP2U,ns,20-2,20.0,2000.0,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,
A161VPQSXLLV8U,ns,20-2,20.0,2000.0,0.375,0.125,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.2916666666666667,,,,,,,,,,,,,,,,,,,,
A166P9BSWIFF32,prim,20-2,20.0,2000.0,0.5,0.125,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A17IPELR5NC2LZ,prim,20-2,20.0,2000.0,0.4166666666666667,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,
A17TMQWTCJVOV5,rec,20-2,20.0,2000.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.0625,0.14583333333333331,0.0625,0.4166666666666667,,,,,,,,,,,,,,,,,,,,
A1CB9NR3SN4VMY,prim,20-2,20.0,2000.0,0.47916666666666674,0.10416666666666666,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.1875,,,,,,,,,,,,,,,,,,,,
A1FM638CHGPC1M,ns,20-2,20.0,2000.0,0.33333333333333337,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.08333333333333333,0.20833333333333331,,,,,,,,,,,,,,,,,,,,
A1HENLDLQEO5BZ,prim,20-2,20.0,2000.0,0.7916666666666666,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A1J39RAV7TKEMF,ns,20-2,20.0,2000.0,0.125,0.10416666666666667,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0625,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.1875,,,,,,,,,,,,,,,,,,,,
A1JL3HCA0MK9UI,prim,20-2,20.0,2000.0,0.4375,0.041666666666666664,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A1L5A88C9PPK5L,prim,20-2,20.0,2000.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A1LA6CIGBNDOH9,rec,20-2,20.0,2000.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.125,0.29166666666666663,0.4166666666666667,,,,,,,,,,,,,,,,,,,,
A1MD74JPL7E9PK,prim,20-2,20.0,2000.0,0.5277777777777778,0.3333333333333333,0.08333333333333333,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A1O0K8V58YRL4A,ns,20-2,20.0,2000.0,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.0,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.05555555555555555,0.0,0.1111111111111111,0.08333333333333333,,,,,,,,,,,,,,,,,,,,
A1PTX4IB9R34LI,rec,20-2,20.0,2000.0,0.0625,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.10416666666666666,0.22916666666666666,0.29166666666666663,,,,,,,,,,,,,,,,,,,,
A1S2EXYEG5I8HW,rec,20-2,20.0,2000.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.13888888888888887,0.1111111111111111,0.19444444444444445,0.3888888888888889,,,,,,,,,,,,,,,,,,,,
A1SJLXB0XFCJ97,prim,20-2,20.0,2000.0,0.3958333333333333,0.08333333333333333,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0625,0.08333333333333333,,,,,,,,,,,,,,,,,,,,
A1TPGXT718D68E,rec,20-2,20.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0625,0.20833333333333331,0.625,,,,,,,,,,,,,,,,,,,,
A1TVWMWE03AWAW,rec,20-2,20.0,2000.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.3333333333333333,,,,,,,,,,,,,,,,,,,,
A1VEOI1H4AE1T3,prim,20-2,20.0,2000.0,0.5208333333333334,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,,,,,,,,,,,,,,,,,,,,
A1WT2CM71Z9MP3,prim,20-2,20.0,2000.0,0.4583333333333333,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.041666666666666664,0.125,,,,,,,,,,,,,,,,,,,,
A20YXCVKHSTSPC,prim,20-2,20.0,2000.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2147HO7VBGJCU,prim,20-2,20.0,2000.0,0.45833333333333337,0.125,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,,,,,,,,,,,,,,,,,,,,
A248QG4DPULP46,ns,20-2,20.0,2000.0,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0625,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.0625,0.10416666666666666,0.20833333333333334,0.020833333333333332,,,,,,,,,,,,,,,,,,,,
A25S9Y5DZ9OR16,prim,20-2,20.0,2000.0,0.22916666666666669,0.14583333333333334,0.125,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,,,,,,,,,,,,,,,,,,,,
A25VK411P03A5T,rec,20-2,20.0,2000.0,0.08333333333333333,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.041666666666666664,0.14583333333333334,0.25,0.20833333333333331,0.020833333333333332,,,,,,,,,,,,,,,,,,,,
A289D98Z4GAZ28,prim,20-2,20.0,2000.0,0.8125,0.10416666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,,,,,,,,,,,,,,,,,,,,
A2BTEQA95MCIHU,prim,20-2,20.0,2000.0,0.2708333333333333,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,,,,,,,,,,,,,,,,,,,,
A2E8PL8ZWIZVJ0,prim,20-2,20.0,2000.0,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2I6HVUDBTGD1,prim,20-2,20.0,2000.0,0.3333333333333333,0.20833333333333331,0.12499999999999999,0.0625,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,,,,,,,,,,,,,,,,,,,,
A2KHR0GTA0DBWI,rec,20-2,20.0,2000.0,0.10416666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.08333333333333333,0.22916666666666663,0.37500000000000006,,,,,,,,,,,,,,,,,,,,
A2KT30RCVX67ZS,prim,20-2,20.0,2000.0,0.3958333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2MMGDAA7JJKIE,prim,20-2,20.0,2000.0,0.5416666666666667,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
A2MOKIEQZ0OF2M,prim,20-2,20.0,2000.0,0.7777777777777777,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,,,,,,,,,,,,,,,,,,,,
A2NZ783AY1LBPW,prim,20-2,20.0,2000.0,0.5,0.020833333333333332,0.125,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.14583333333333331,,,,,,,,,,,,,,,,,,,,
A2NZAL7KHOR6VF,rec,20-2,20.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2916666666666667,0.45833333333333337,0.1875,,,,,,,,,,,,,,,,,,,,
