subject,strategy,condition,l_length,pres_rate,ncr,tr_1,tr_2,tr_3,tr_4,tr_5,tr_6,tr_7,tr_8,tr_9,tr_10,tr_11,tr_12,tr_13,tr_14,tr_15,tr_16,tr_17,tr_18,tr_19,tr_20,tr_21,tr_22,tr_23,tr_24,tr_25,tr_26,tr_27
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,7,7548.6875,4344.0,4036.1875,4676.5625,5105.708333333333,5015.266666666666,,,,,,,,,,,,,,,,,,,,,
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,8,7886.916666666667,5100.166666666666,5378.666666666667,6061.458333333334,4694.333333333333,5484.777777777777,4904.375,,,,,,,,,,,,,,,,,,,,
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,9,4542.5,4245.5,4643.5,3660.0,6942.0,4352.5,4890.5,6105.0,,,,,,,,,,,,,,,,,,,
A27T2Z568L69U1,prim,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
A27T2Z568L69U1,prim,10-2,10.0,2000.0,3,5278.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A27T2Z568L69U1,prim,10-2,10.0,2000.0,4,4734.0,4231.0,6634.0,,,,,,,,,,,,,,,,,,,,,,,,
A27T2Z568L69U1,prim,10-2,10.0,2000.0,5,4894.0,5052.416666666666,4822.333333333334,5122.5,,,,,,,,,,,,,,,,,,,,,,,
A27T2Z568L69U1,prim,10-2,10.0,2000.0,6,5217.5,4833.958333333333,5748.858333333334,5640.5,4259.583333333333,,,,,,,,,,,,,,,,,,,,,,
A27T2Z568L69U1,prim,10-2,10.0,2000.0,7,4494.083333333333,5228.722222222223,5454.305555555556,5036.61111111111,6332.833333333333,5725.38888888889,,,,,,,,,,,,,,,,,,,,,
A27T2Z568L69U1,prim,10-2,10.0,2000.0,8,4026.0208333333335,4497.5,5040.0,5461.583333333333,5351.375,6368.666666666667,5117.979166666667,,,,,,,,,,,,,,,,,,,,
A27T2Z568L69U1,prim,10-2,10.0,2000.0,9,4408.0,10748.0,5332.5,4660.0,4675.0,8186.0,4921.5,4127.0,,,,,,,,,,,,,,,,,,,
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,3,2409.0,3807.0,,,,,,,,,,,,,,,,,,,,,,,,,
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,4,5856.0,2650.0,4249.222222222223,,,,,,,,,,,,,,,,,,,,,,,,
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,5,3045.0,5158.0,5658.5,3553.5,,,,,,,,,,,,,,,,,,,,,,,
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,6,3202.5416666666665,2987.0833333333335,4495.541666666667,4421.45,4109.7,,,,,,,,,,,,,,,,,,,,,,
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,7,2993.375,6349.5625,5048.916666666666,2940.4166666666665,4640.625,4353.166666666667,,,,,,,,,,,,,,,,,,,,,
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,8,6272.0,3954.1111111111113,4210.666666666667,3038.6666666666665,4448.0,5288.222222222223,5352.222222222222,,,,,,,,,,,,,,,,,,,,
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,9,2657.75,4600.5,2919.75,4525.75,3564.0,4236.5,3355.0,4004.25,,,,,,,,,,,,,,,,,,,
A2BREH6STESM0G,rec,10-2,10.0,2000.0,2,4386.783333314427,,,,,,,,,,,,,,,,,,,,,,,,,,
A2BREH6STESM0G,rec,10-2,10.0,2000.0,3,2923.777777801643,3282.183750021225,,,,,,,,,,,,,,,,,,,,,,,,,
A2BREH6STESM0G,rec,10-2,10.0,2000.0,4,3863.7861111147536,3216.020833331626,4190.6416666739,,,,,,,,,,,,,,,,,,,,,,,,
A2BREH6STESM0G,rec,10-2,10.0,2000.0,5,3374.1611111190996,2802.9333333293393,3291.3687500186497,4082.0333333333256,,,,,,,,,,,,,,,,,,,,,,,
A2BREH6STESM0G,rec,10-2,10.0,2000.0,6,3557.8500000163913,3611.874999951571,2774.100000023842,2389.0249999910593,2984.7499999776483,,,,,,,,,,,,,,,,,,,,,,
A2BREH6STESM0G,rec,10-2,10.0,2000.0,7,4545.275000020862,3297.4999999701977,2681.950000010431,3304.825000010431,3250.5500000081956,3870.725000027567,,,,,,,,,,,,,,,,,,,,,
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,2,4786.200000762939,,,,,,,,,,,,,,,,,,,,,,,,,,
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,4,3586.5,3697.2999997138977,4025.9000005722046,,,,,,,,,,,,,,,,,,,,,,,,
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,5,4540.866666475932,5037.833333492279,6695.200000127156,,,,,,,,,,,,,,,,,,,,,,,,
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,6,4505.409999752044,4432.249999880791,4588.274999976158,6087.209999847412,4846.300000071526,,,,,,,,,,,,,,,,,,,,,,
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,7,4088.995833317439,5567.066666603088,5046.775000214577,5083.450000047684,4639.924999833107,5265.8444445927935,,,,,,,,,,,,,,,,,,,,,
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,8,5042.717499923706,5744.196666399638,4957.187499761581,5245.995833257834,5523.884999942779,6423.101666474342,4668.174999928475,,,,,,,,,,,,,,,,,,,,
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,9,5153.825000286102,5168.037499904633,3339.7125000953674,6007.312499880791,4600.450000286102,5215.700000166893,5111.24166639646,4830.2666664123535,,,,,,,,,,,,,,,,,,,
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,10,5206.800000243717,4672.661111301845,5113.705555597941,5913.644444465637,5892.083333386316,6793.044444561005,7812.011110888587,5876.016666518317,6444.833333439296,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,4,4788.000000119209,4452.60000038147,3441.6000002622604,,,,,,,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,5,5494.105555242962,5067.342500066758,4330.793749988079,6480.254166762034,,,,,,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,6,3882.791666726271,5590.875,5822.283333182335,4194.933333555858,5416.679166674614,,,,,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,7,3413.900000035763,2263.058333158493,6673.349999964237,3046.0374999046326,3320.974999944369,4270.183333237966,,,,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,8,2516.6333334445953,2318.4999999403954,2560.874999920527,3003.0583333174386,2333.3666667143502,1987.1374998688698,2811.45000008742,,,,,,,,,,,,,,,,,,,,
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,9,,2189.699999809265,1848.5,1825.7000002861023,,1909.900000095368,2212.099999904633,2051.1000003814697,,,,,,,,,,,,,,,,,,,
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,3,1404.699999999255,3508.60000000149,,,,,,,,,,,,,,,,,,,,,,,,,
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,5,,1364.5,3147.699999999255,,,,,,,,,,,,,,,,,,,,,,,,
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,7,1820.1000000089407,1856.10000000149,1696.9499999955297,1236.5,5340.80000000447,1396.1500000059605,,,,,,,,,,,,,,,,,,,,,
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,8,2751.8916666670702,1957.1458333334886,2099.5375000033528,2066.14999999851,3606.608333331533,2949.133333333458,3982.2166666688086,,,,,,,,,,,,,,,,,,,,
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,9,1691.9808333287947,2272.615833332933,2116.451666666412,2690.7558333335755,2110.5750000019866,2582.1645833352422,2278.891666664059,1977.32874999661,,,,,,,,,,,,,,,,,,,
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,10,1565.5833333325572,1691.760416664261,1779.2041666683897,1707.6208333342024,2068.2708333320916,2159.084583333631,2371.229166665735,4532.070833332449,3342.058333330943,,,,,,,,,,,,,,,,,,
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,3,1930.7999999998133,3474.2000000001863,,,,,,,,,,,,,,,,,,,,,,,,,
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,4,2104.4124999996807,2997.98333333325,6173.533333333447,,,,,,,,,,,,,,,,,,,,,,,,
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,5,1965.0416666666667,3836.344444444558,3063.394444445006,14975.2999999996,,,,,,,,,,,,,,,,,,,,,,,
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,6,3417.7375000001193,3201.768750000078,2745.8437499999322,3424.1687499998784,9791.837499999867,,,,,,,,,,,,,,,,,,,,,,
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,7,2790.3625000001803,2502.2062500000175,3373.9525000001045,3530.4624999998896,3467.2125000000233,4104.532499999792,,,,,,,,,,,,,,,,,,,,,
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,8,2269.1999999998757,3390.300000000124,1986.1666666665114,2798.2666666666046,3146.8999999997513,2583.191666666651,4721.649999999907,,,,,,,,,,,,,,,,,,,,
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,10,2915.4000000003725,3171.899999999441,1722.9000000003723,3058.600000000559,2116.0,5682.200000000186,3931.5,2386.399999999441,3988.899999999441,,,,,,,,,,,,,,,,,,
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,4,4549.043749999255,5980.287500001257,9122.33749999913,,,,,,,,,,,,,,,,,,,,,,,,
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,5,3580.5108333325325,3782.597500002105,2885.7758333330976,4897.100833332632,,,,,,,,,,,,,,,,,,,,,,,
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,6,3565.250833333602,2983.8191666675343,3099.2041666669616,4183.414404762252,5494.646874999007,,,,,,,,,,,,,,,,,,,,,,
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,7,2811.4000000003725,4591.399999999441,2569.4500000011176,3197.5999999996275,4239.450000000186,3560.2499999990687,,,,,,,,,,,,,,,,,,,,,
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,8,3388.4000000003725,4230.599999999628,3279.800000000745,1933.300000000745,2416.800000000745,2571.199999999255,1621.9000000003723,,,,,,,,,,,,,,,,,,,,
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,4,2123.949999988079,8120.499999970199,3678.199999988079,,,,,,,,,,,,,,,,,,,,,,,,
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,5,2568.25,2020.9599999666214,2395.089999997616,7789.940000000596,,,,,,,,,,,,,,,,,,,,,,,
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,6,2783.1399999951323,3205.638333326578,2735.951666674018,3314.2499999960264,4395.311666667958,,,,,,,,,,,,,,,,,,,,,,
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,7,2983.5999999940395,2132.949999988079,4128.450000017881,2885.250000014901,2765.949999988079,7335.949999988079,,,,,,,,,,,,,,,,,,,,,
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,8,2554.4000000059605,2176.0,3456.3999999910593,7096.399999991059,2036.8999999910593,3490.6499999910593,4159.949999988079,,,,,,,,,,,,,,,,,,,,
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,4,5320.39999961853,4352.75,,,,,,,,,,,,,,,,,,,,,,,,,
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,5,6807.699999809265,5498.85000038147,,3725.550000190735,,,,,,,,,,,,,,,,,,,,,,,
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,6,3642.9916665473334,5261.508333476261,4962.912500023842,4739.193749928381,10028.874999947018,,,,,,,,,,,,,,,,,,,,,,
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,7,10132.933333237967,6171.158333313651,4673.237499936329,4442.612499960077,5347.533333539963,5490.533333432861,,,,,,,,,,,,,,,,,,,,,
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,8,5248.670833178408,4211.497500002477,5541.393749964307,5515.6187498332,5822.580000102544,4595.36124997125,6516.512500178884,,,,,,,,,,,,,,,,,,,,
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,9,5686.433333301606,6180.166666857587,4069.2000000638263,3928.2333333333954,6267.450000254126,6181.983333397036,7482.583333301358,5932.550000190735,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,rec,10-2,10.0,2000.0,3,1669.7000000011176,4392.39999999851,,,,,,,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,rec,10-2,10.0,2000.0,4,1885.7000000011176,,10296.099999999627,,,,,,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,rec,10-2,10.0,2000.0,5,2412.7333333333954,2388.0500000002794,3801.700000000497,12668.100000000248,,,,,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,rec,10-2,10.0,2000.0,6,1639.9111111108214,3673.866666666077,2283.1027777780673,11721.255555556776,2138.5166666653627,,,,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,rec,10-2,10.0,2000.0,7,2230.011111110242,4410.966666666377,2079.9000000001656,7161.422222222099,4057.5,7065.788888888847,,,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,rec,10-2,10.0,2000.0,8,2569.0406249997513,2576.4072916664495,1857.2422619043473,5038.610416667458,2562.4956249997017,13503.761249999889,10151.76770833282,,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,rec,10-2,10.0,2000.0,9,1659.2333333337058,2502.3000000001243,1191.0666666664185,4654.600000000249,3829.899999999752,9648.599999999627,10931.933333333582,15665.200000000497,,,,,,,,,,,,,,,,,,,
A2M183CETUMR96,rec,10-2,10.0,2000.0,10,1671.916666666977,2186.1000000008694,2398.083333334265,4447.483333334017,1482.4666666674118,7231.8166666670395,2625.366666667474,27951.766666665982,5244.116666665611,,,,,,,,,,,,,,,,,,
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,4,1291.9000000953674,,2487.699999809265,,,,,,,,,,,,,,,,,,,,,,,,
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,6,1887.5999999642372,2600.8666666150093,2510.133333245913,14292.433333257834,6723.933333218098,,,,,,,,,,,,,,,,,,,,,,
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,7,1935.5666666862865,3945.2374999461076,2954.1625000250833,3712.587499946356,2118.862499974668,3599.0583333310983,,,,,,,,,,,,,,,,,,,,,
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,8,1997.2958332927276,2067.849999985844,3065.445833325386,5292.308333352208,4126.658333286643,5183.665000025183,3967.1266666657393,,,,,,,,,,,,,,,,,,,,
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,9,1720.059999981895,1985.878750009835,2137.216249956563,3794.602083316694,2773.91874996908,2735.5666666169964,4583.967500050739,7646.850833345455,,,,,,,,,,,,,,,,,,,
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,10,1391.7999999986757,1741.4777778055934,1781.3111111852857,2013.8444444735844,3190.7555555237664,1439.222222222222,3125.8222221467236,5703.422222269905,7829.000000009934,,,,,,,,,,,,,,,,,,
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,4,2490.9000000059605,3376.4499999973923,3075.8499999940404,,,,,,,,,,,,,,,,,,,,,,,,
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,5,3282.7000000017383,3451.316666668281,2891.383333332216,8228.599999997765,,,,,,,,,,,,,,,,,,,,,,,
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,6,3535.450000002204,3591.0874999984326,4110.279166663376,8499.759999999218,4620.824999999721,,,,,,,,,,,,,,,,,,,,,,
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,7,3282.6250000003956,3321.177500000107,3400.6879166683957,3428.3862500018204,3377.291249999404,6364.924999999038,,,,,,,,,,,,,,,,,,,,,
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,8,3015.942222222768,3168.5311111133137,3210.0466666683137,3128.535555556003,4196.266666663811,5139.699999999834,7378.660000001226,,,,,,,,,,,,,,,,,,,,
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,9,3091.20000000298,3398.79999999702,1820.0999999940395,2871.4000000059605,2583.89999999106,5533.100000008941,3091.89999999106,3660.79999999702,,,,,,,,,,,,,,,,,,,
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,4,1546.6500000208616,1526.550000011921,1330.2500000149012,,,,,,,,,,,,,,,,,,,,,,,,
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,5,2417.5999999940395,1450.0999999940395,,1907.0,,,,,,,,,,,,,,,,,,,,,,,
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,6,1280.6083333405356,2003.2500000270084,3331.7374999821186,3721.512500010431,6614.750000025146,,,,,,,,,,,,,,,,,,,,,,
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,7,1582.4058332925663,1587.874999982491,1758.3674999663606,5835.949166663426,2608.737500022631,6746.409166655317,,,,,,,,,,,,,,,,,,,,,
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,8,1489.5875000318822,1990.1687499808613,1953.1854166716803,2337.6250000052773,2917.835416678184,5956.462500013411,1421.1145833404735,,,,,,,,,,,,,,,,,,,,
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,9,1780.841666678898,1881.1083333383622,1899.0458333240822,3959.000000014901,5590.258333373815,4499.0291666658595,7169.770833326504,1894.1375000076368,,,,,,,,,,,,,,,,,,,
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,10,1677.01499998644,1130.0500000065192,1297.1199999945238,1952.2450000163167,1895.1050000108778,5514.8000000089405,2793.5699999948965,7663.008333339976,3709.879999995417,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,2,13633.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,3,3020.0,3019.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,4,3926.0,5669.333333333333,3579.3333333333335,,,,,,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,5,7917.083333333333,6303.833333333334,4716.5,4644.0,,,,,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,6,4772.222222222223,5615.875,3831.0,4701.5,4453.6875,,,,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,7,4700.222222222223,5266.633333333333,4695.979166666667,4747.85,4465.555555555556,3951.333333333333,,,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,8,4774.25,7200.75,7519.0,4521.5,4587.0,5295.0,10909.5,,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,9,14696.0,2791.0,3867.0,3991.0,,4334.0,3373.0,2757.0,,,,,,,,,,,,,,,,,,,
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,10,3218.0,3366.0,4087.0,4917.0,4985.0,5296.0,3740.0,3868.0,4668.0,,,,,,,,,,,,,,,,,,
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,2,6387.925000011921,,,,,,,,,,,,,,,,,,,,,,,,,,
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,3,7246.950000007947,5019.008333345254,,,,,,,,,,,,,,,,,,,,,,,,,
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,4,6507.437499967714,5270.769583345453,6219.578333400687,,,,,,,,,,,,,,,,,,,,,,,,
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,5,5313.261111150186,4886.333333343267,5263.944444474248,4495.583333348234,,,,,,,,,,,,,,,,,,,,,,,
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,6,8130.583333368103,5675.675000026822,7375.933333317439,5521.86666674912,4822.216666658719,,,,,,,,,,,,,,,,,,,,,,
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,7,4335.299999952316,4826.099999964237,6465.700000047684,4019.9999999403954,4110.800000011921,3802.949999988079,,,,,,,,,,,,,,,,,,,,,
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,4,,,1849.0,,,,,,,,,,,,,,,,,,,,,,,,
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,6,2469.3333333333335,3411.75,1538.5,4255.0,1670.1666666666667,,,,,,,,,,,,,,,,,,,,,,
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,7,2270.2833333333333,2327.3333333333335,1885.3333333333333,2544.9375,1900.75,4791.8,,,,,,,,,,,,,,,,,,,,,
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,8,2292.25,1590.3333333333333,2218.875,2553.3541666666665,2184.875,2246.979166666667,1759.0277777777776,,,,,,,,,,,,,,,,,,,,
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,9,4259.833333333334,2424.35,3096.25,1542.0666666666666,2084.866666666667,2330.1875,1921.4375,2467.633333333333,,,,,,,,,,,,,,,,,,,
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,10,2686.0,1624.888888888889,1935.6666666666667,2190.6666666666665,1717.9444444444446,2086.777777777778,2351.6666666666665,2069.5,2495.916666666667,,,,,,,,,,,,,,,,,,
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,4,3748.0,3928.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,5,3049.0,3272.0,6398.5,3011.0,,,,,,,,,,,,,,,,,,,,,,,
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,6,8897.0,7498.625,4182.166666666666,3557.5,4171.333333333333,,,,,,,,,,,,,,,,,,,,,,
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,7,2922.416666666667,3595.833333333333,3039.666666666667,4332.714285714286,7984.916666666667,4279.333333333334,,,,,,,,,,,,,,,,,,,,,
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,8,3727.0,3801.25,3047.25,4121.75,4320.75,3066.25,7452.333333333333,,,,,,,,,,,,,,,,,,,,
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,9,6573.5,2595.0,3684.5,7817.0,3571.5,11847.0,3790.5,2683.5,,,,,,,,,,,,,,,,,,,
A33X52IN60MSOE,rec,10-2,10.0,2000.0,4,5731.764999999106,12368.375,14861.08749999851,,,,,,,,,,,,,,,,,,,,,,,,
A33X52IN60MSOE,rec,10-2,10.0,2000.0,5,6813.166666666667,9109.83750000596,9631.67499999702,11156.52499999851,,,,,,,,,,,,,,,,,,,,,,,
A33X52IN60MSOE,rec,10-2,10.0,2000.0,6,3737.058333339791,6131.108333331844,5688.391666665673,9078.058333341032,16388.712499992922,,,,,,,,,,,,,,,,,,,,,,
A33X52IN60MSOE,rec,10-2,10.0,2000.0,7,1736.7999999970198,1648.2000000029802,2469.1000000089407,6439.5,10719.20000000298,2053.1000000089407,,,,,,,,,,,,,,,,,,,,,
A33X52IN60MSOE,rec,10-2,10.0,2000.0,8,3088.39999999851,5072.199999988079,3694.1500000059605,2361.8999999910593,8611.35000000894,11926.65000001341,11536.14999999851,,,,,,,,,,,,,,,,,,,,
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,4,6057.958333343267,9539.966666673621,6621.47500000149,,,,,,,,,,,,,,,,,,,,,,,,
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,5,3326.112500011921,3958.9749999828637,3776.362499985844,6412.683333327373,,,,,,,,,,,,,,,,,,,,,,,
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,6,4494.92222218381,3638.5222222175867,5869.466666671965,5257.522222197719,17898.305555582047,,,,,,,,,,,,,,,,,,,,,,
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,7,4913.8645833274795,5052.055952390833,5365.2925595318275,4289.839880943476,5812.8312500034945,8010.965416659166,,,,,,,,,,,,,,,,,,,,,
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,8,3875.6750000081956,3541.445833345254,4310.408333316445,5593.666666644315,5047.9749999940395,5742.116666679581,10763.283333326379,,,,,,,,,,,,,,,,,,,,
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,9,4546.599999964237,4440.799999952316,5682.199999988079,15897.100000023842,6145.600000023842,5531.5,17738.0,7578.900000035763,,,,,,,,,,,,,,,,,,,
A349BBTU7L597J,prim,10-2,10.0,2000.0,2,3909.729166621963,,,,,,,,,,,,,,,,,,,,,,,,,,
A349BBTU7L597J,prim,10-2,10.0,2000.0,3,7995.358333312595,5809.124999953434,,,,,,,,,,,,,,,,,,,,,,,,,
A349BBTU7L597J,prim,10-2,10.0,2000.0,4,15496.749999980133,5167.522222227521,5442.727777805593,,,,,,,,,,,,,,,,,,,,,,,,
A349BBTU7L597J,prim,10-2,10.0,2000.0,5,9116.45000000298,5306.04999999702,7145.200000286102,5355.050000190735,,,,,,,,,,,,,,,,,,,,,,,
A349BBTU7L597J,prim,10-2,10.0,2000.0,6,11679.0,9315.199999809263,9218.299999713898,,7192.800000190735,,,,,,,,,,,,,,,,,,,,,,
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,7,1245.9499999731781,3305.899999961257,3194.4500000029802,2450.4500000327826,4014.149999946356,12363.0,,,,,,,,,,,,,,,,,,,,,
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,8,1710.5791666184864,2032.962499966224,2473.995833369593,2017.8916666731238,2654.2541666428247,2670.912499969204,6788.412500033775,,,,,,,,,,,,,,,,,,,,
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,9,1548.5458333057663,2042.956250011921,2005.2333333517117,2243.697916664183,2280.270833318929,2647.052083340784,3132.691666642825,7214.769583354394,,,,,,,,,,,,,,,,,,,
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,10,1412.695833336562,1796.933333300054,1857.370833326131,1934.0312500285606,2430.165000026176,2279.6541667059064,1946.272916679581,3540.899999976158,6178.71041664357,,,,,,,,,,,,,,,,,,
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,2,3618.700000047684,,,,,,,,,,,,,,,,,,,,,,,,,,
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,3,6921.850000023842,12515.15000001341,,,,,,,,,,,,,,,,,,,,,,,,,
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,4,5499.666666660044,7469.383333338632,6722.825000010431,,,,,,,,,,,,,,,,,,,,,,,,
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,5,6410.325000009189,5803.079166664432,4680.633333341529,6422.595833320171,,,,,,,,,,,,,,,,,,,,,,,
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,6,5566.9916666559875,5650.583333361273,5096.612499963492,4589.70000000298,6071.177777776287,,,,,,,,,,,,,,,,,,,,,,
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,7,4477.266666681816,5996.766666668985,6635.562500003725,6942.80000000447,5261.799999977152,5752.333333333334,,,,,,,,,,,,,,,,,,,,,
