subject,strategy,condition,l_length,pres_rate,rot,irt
A2P2YEHX1FXD20,rec,20-2,20.0,2000.0,0,4343.694444444444
A2QHI85LQPJZYP,prim,20-2,20.0,2000.0,0,4302.351190476191
A2SSY7MHPDQVUS,prim,20-2,20.0,2000.0,0,2428.318181812763
A2UX2W49R55PH4,prim,20-2,20.0,2000.0,0,5934.777777777777
A2VIKCIM9TZL22,rec,20-2,20.0,2000.0,0,14370.636111109125
A2XGHLVP2C1FVA,ns,20-2,20.0,2000.0,0,6886.593749997872
A2XVLOZY7FJCC2,rec,20-2,20.0,2000.0,0,8412.977171722325
A2ZVBFH732LYXQ,prim,20-2,20.0,2000.0,0,5217.5604166664025
A304UJAE051J89,rec,20-2,20.0,2000.0,0,3887.4403030525104
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,0,12919.383333333333
A35S8HPY0V445,ns,20-2,20.0,2000.0,0,7022.019128787924
A37GOI3N77WX21,ns,20-2,20.0,2000.0,0,2863.1978535342378
A389UA2GRCJ6,prim,20-2,20.0,2000.0,0,5659.983333333334
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,0,2918.915833300636
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,0,8606.763844691595
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,0,4913.4335714919225
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,0,3546.435119025764
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,0,8210.107142857143
A3HE29W5IDR394,rec,20-2,20.0,2000.0,0,11776.058333333332
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,0,8552.25
A3J5HRXH4F64SP,ns,20-2,20.0,2000.0,0,
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,0,10590.3125
A3LXARU55PR281,ns,20-2,20.0,2000.0,0,3989.482142857143
A3TR3KIRG5PCZ8,prim,20-2,20.0,2000.0,0,3623.3975378787877
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,0,4956.989166609446
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,0,5887.5625
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,0,8070.197123008411
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,0,4346.400000023842
A4HWADFPGP45G,ns,20-2,20.0,2000.0,0,7185.374107140516
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,0,11138.715000015498
AHZCC2V399WUN,ns,20-2,20.0,2000.0,0,3621.552083396249
AJABAPM32ETMN,rec,20-2,20.0,2000.0,0,5113.287878787879
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,0,3856.2685416599115
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,0,7233.538958337298
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,0,11686.587152777312
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,0,6439.993571426258
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,0,5218.490386910335
A102WSFN62OS6I,ns,40-1,40.0,1000.0,0,5217.319805194805
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,0,1901.183333337307
A178HXQENEAI65,rec,40-1,40.0,1000.0,0,3647.014944047359
A1BLHM2IDH7DH4,prim,40-1,40.0,1000.0,0,4644.836309523809
A1DJB12ZI46GPX,prim,40-1,40.0,1000.0,0,4559.613888888889
A1DZMZTXWOM9MR,rec,40-1,40.0,1000.0,0,13403.962500000373
A1EU59VMI8GL4K,rec,40-1,40.0,1000.0,0,5452.67904040404
A1F0VEHWK3IAF4,ns,40-1,40.0,1000.0,0,6954.850000046194
A1HGWCCIWP7AO0,ns,40-1,40.0,1000.0,0,5259.617710376829
A1IL5P5H5VRW0D,prim,40-1,40.0,1000.0,0,5091.925833320866
A1J5OW12TRQSOW,ns,40-1,40.0,1000.0,0,7952.604090925239
A1KCSGTT6Y26LH,prim,40-1,40.0,1000.0,0,3387.1979166666665
A1RQ8PX7A0CH3C,rec,40-1,40.0,1000.0,0,4291.852083333333
A1RY1N37JYUHBU,prim,40-1,40.0,1000.0,0,4683.667777805858
A1S54RQW9FDK0X,ns,40-1,40.0,1000.0,0,4708.653273809524
A1TG34GJ1WTN0C,prim,40-1,40.0,1000.0,0,6357.366666697794
A1UH6A625GF5MD,prim,40-1,40.0,1000.0,0,4231.975
A1VHK9OFD7H8ZH,rec,40-1,40.0,1000.0,0,3570.9708333333333
A1ZLLYRW6GIVC7,rec,40-1,40.0,1000.0,0,13402.099999999007
A20GJP9C5KC2ZU,ns,40-1,40.0,1000.0,0,5654.174999880791
A23W5HVE02LM0E,prim,40-1,40.0,1000.0,0,3857.627500003576
A2541C8MY0BYV3,rec,40-1,40.0,1000.0,0,6917.616666667536
A271830PNYAI2G,rec,40-1,40.0,1000.0,0,6452.962499999441
A29JQ7VMQ1HKYP,ns,40-1,40.0,1000.0,0,6500.96597223315
A2GUPBBFPPSXYR,prim,40-1,40.0,1000.0,0,6036.035037878788
A2HRUFTA09371Y,rec,40-1,40.0,1000.0,0,7866.958889155918
A2IK3H6MQ1QV6E,rec,40-1,40.0,1000.0,0,6613.98560603261
A2L7RTYO4UMYDH,ns,40-1,40.0,1000.0,0,5604.982142857143
A2LI1OIR4BVJRW,prim,40-1,40.0,1000.0,0,4479.746774908372
A2NEFRREWF33YP,rec,40-1,40.0,1000.0,0,7364.224318183598
A2P8V5SKYLL5I4,rec,40-1,40.0,1000.0,0,7432.986111117734
A2PSU15S8ZI3V5,prim,40-1,40.0,1000.0,0,4567.761704549103
A2QUSCZS3RXGXE,ns,40-1,40.0,1000.0,0,2253.027976154507
A2TUYGXQ15U6GO,prim,40-1,40.0,1000.0,0,5201.994047619048
A2UEVNT8VQD1SA,ns,40-1,40.0,1000.0,0,7264.16541666581
A2VR9O234UCT9T,rec,40-1,40.0,1000.0,0,5857.264166665784
A2WCPERU8X385N,prim,40-1,40.0,1000.0,0,5463.367499971389
A33GZS6SU4O20M,ns,40-1,40.0,1000.0,0,4752.055357142857
A38I0E8UK53ME5,rec,40-1,40.0,1000.0,0,10000.391666666668
A3BZH91MITQA5X,ns,40-1,40.0,1000.0,0,7116.646349220427
A3NX66U9RAY2GQ,prim,40-1,40.0,1000.0,0,3319.5226190476187
A3O40YLW6MYU8C,prim,40-1,40.0,1000.0,0,5459.868055555556
A3S2AUQWI7XWT4,prim,40-1,40.0,1000.0,0,3838.5125
A3SA9LY6RXKFOI,prim,40-1,40.0,1000.0,0,8706.083333333334
A3SLT6KVF0NXPH,prim,40-1,40.0,1000.0,0,4986.945535714286
A3TNSJSXI464IT,ns,40-1,40.0,1000.0,0,4820.00249999892
A3TUJBPLJGTI5,rec,40-1,40.0,1000.0,0,2123.0
A3VL1CBZ3BGQK7,ns,40-1,40.0,1000.0,0,8067.945833323523
A47VA451RDBV3,prim,40-1,40.0,1000.0,0,3556.432539664327
A92KVBM20ZTU4,rec,40-1,40.0,1000.0,0,4811.7340067275845
AAF1SJ9FCBF75,rec,40-1,40.0,1000.0,0,8408.757638888888
AAVFHZA708CSP,ns,40-1,40.0,1000.0,0,4567.825
ADL9KYXZGHUFO,ns,40-1,40.0,1000.0,0,5219.166666666667
AFLRBB974KS6D,ns,40-1,40.0,1000.0,0,4335.007777648502
AGB6853RIDWJ8,ns,40-1,40.0,1000.0,0,5437.491851879932
AGLFNO1XKM8O8,rec,40-1,40.0,1000.0,0,5777.0541666504
AH2C0LKV36ATT,prim,40-1,40.0,1000.0,0,4364.827380952381
AKJN72HW14WTR,rec,40-1,40.0,1000.0,0,10743.583333333334
AMIQGW2E3WYO4,rec,40-1,40.0,1000.0,0,9980.4
ANCTZADQC3D75,ns,40-1,40.0,1000.0,0,4587.315277777778
AOQKJGXZ8QQD0,prim,40-1,40.0,1000.0,0,6167.2658333269255
AP3BTOBN8Y9EJ,rec,40-1,40.0,1000.0,0,10536.882053593547
AQSYWZJVVMCGJ,prim,40-1,40.0,1000.0,0,3754.804166666667
AR1IWBDA7MC86,rec,40-1,40.0,1000.0,0,11485.777500002087
AR3MFFPQ39IXF,rec,40-1,40.0,1000.0,0,8686.731212130098
ARL0T0MU9A65G,prim,40-1,40.0,1000.0,0,5164.895454545454
ASVRLMDNQBUD9,rec,40-1,40.0,1000.0,0,28651.3750000149
ATRRW34VN38IX,rec,40-1,40.0,1000.0,0,7652.044999980927
AVSVIOR38JDM6,prim,40-1,40.0,1000.0,0,3803.7000000476837
AW0MG225VXWCN,rec,40-1,40.0,1000.0,0,12816.92053570492
AW4PTI9P13WUB,prim,40-1,40.0,1000.0,0,4970.134821406433
AXFCUZW85XUK1,ns,40-1,40.0,1000.0,0,3618.3708333392005
AYF9WH3AQIT86,prim,40-1,40.0,1000.0,0,5987.387500107288
