subject,condition,l_length,pres_rate,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10,sp_11,sp_12,sp_13,sp_14,sp_15,sp_16,sp_17,sp_18,sp_19,sp_20,sp_21,sp_22,sp_23,sp_24,sp_25,sp_26,sp_27,sp_28,sp_29,sp_30,sp_31,sp_32,sp_33,sp_34,sp_35,sp_36,sp_37,sp_38,sp_39,sp_40
A1EII5EWOTBDK9,30-1,30.0,1000.0,0.1875,0.375,0.25,0.35416666666666663,0.2708333333333333,0.39583333333333337,0.25,0.2708333333333333,0.39583333333333337,0.2916666666666667,0.2916666666666667,0.3125,0.3333333333333333,0.1875,0.3125,0.35416666666666663,0.3125,0.375,0.3541666666666667,0.20833333333333331,0.20833333333333331,0.3541666666666667,0.3333333333333333,0.20833333333333334,0.375,0.2708333333333333,0.375,0.4583333333333333,0.4583333333333333,0.4583333333333333,,,,,,,,,,
A1F9KLZGHE9DTA,30-1,30.0,1000.0,0.5625,0.6041666666666666,0.45833333333333337,0.5833333333333334,0.5,0.5416666666666666,0.5416666666666666,0.5416666666666667,0.5,0.5416666666666667,0.5208333333333334,0.4375,0.5833333333333334,0.5,0.6041666666666667,0.5833333333333334,0.5208333333333334,0.5416666666666667,0.5416666666666666,0.47916666666666663,0.5416666666666666,0.35416666666666663,0.3541666666666667,0.5208333333333334,0.29166666666666663,0.3541666666666667,0.4375,0.6458333333333333,0.8958333333333333,0.9583333333333333,,,,,,,,,,
A1IGKJ200N82S9,30-1,30.0,1000.0,0.375,0.4375,0.3125,0.4375,0.375,0.45833333333333337,0.39583333333333337,0.5,0.3958333333333333,0.4375,0.33333333333333337,0.375,0.3958333333333333,0.39583333333333337,0.41666666666666663,0.20833333333333331,0.3333333333333333,0.22916666666666666,0.20833333333333334,0.3125,0.20833333333333331,0.35416666666666663,0.1875,0.22916666666666666,0.3541666666666667,0.1875,0.29166666666666663,0.2708333333333333,0.375,0.3125,,,,,,,,,,
A1KGUJMWDCPSYG,30-1,30.0,1000.0,0.4583333333333333,0.35416666666666663,0.41666666666666663,0.3125,0.3125,0.41666666666666663,0.4375,0.25,0.3125,0.3125,0.3125,0.3125,0.2916666666666667,0.2708333333333333,0.2916666666666667,0.5208333333333334,0.2708333333333333,0.3125,0.39583333333333337,0.35416666666666663,0.22916666666666666,0.29166666666666663,0.2708333333333333,0.27083333333333337,0.375,0.29166666666666663,0.41666666666666663,0.2708333333333333,0.375,0.375,,,,,,,,,,
A1M1E62KXCDNL0,30-1,30.0,1000.0,0.25,0.3125,0.3125,0.22916666666666666,0.25,0.33333333333333337,0.2708333333333333,0.25,0.35416666666666663,0.4375,0.25,0.2708333333333333,0.3125,0.375,0.20833333333333331,0.25,0.3125,0.3541666666666667,0.20833333333333331,0.1875,0.3333333333333333,0.22916666666666666,0.3541666666666667,0.2708333333333333,0.16666666666666666,0.35416666666666663,0.3125,0.125,0.4583333333333333,0.4583333333333333,,,,,,,,,,
A1MG8KNVSVZ365,30-1,30.0,1000.0,0.39583333333333337,0.35416666666666663,0.375,0.3125,0.14583333333333334,0.3333333333333333,0.27083333333333337,0.22916666666666666,0.24999999999999997,0.3958333333333333,0.3333333333333333,0.2708333333333333,0.3958333333333333,0.375,0.29166666666666663,0.29166666666666663,0.22916666666666666,0.29166666666666663,0.3125,0.3125,0.3125,0.25,0.25,0.22916666666666666,0.20833333333333331,0.3333333333333333,0.25,0.25,0.22916666666666666,0.25,,,,,,,,,,
A1MKEILXWWLBW2,30-1,30.0,1000.0,0.875,0.6458333333333334,0.7083333333333333,0.6041666666666667,0.25,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.10416666666666666,0.041666666666666664,0.0625,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.0625,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0625,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.125,0.27083333333333337,0.875,,,,,,,,,,
A1O67YS3DU0ZHX,30-1,30.0,1000.0,0.6458333333333334,0.5,0.3333333333333333,0.22916666666666666,0.16666666666666666,0.16666666666666666,0.14583333333333331,0.125,0.14583333333333331,0.25,0.1875,0.20833333333333334,0.27083333333333337,0.3125,0.25,0.20833333333333331,0.4166666666666667,0.4166666666666667,0.2708333333333333,0.22916666666666666,0.39583333333333337,0.3125,0.2708333333333333,0.35416666666666663,0.625,0.5208333333333334,0.7708333333333334,0.8125,0.9791666666666666,0.9791666666666666,,,,,,,,,,
A1Q0G8JA5EZ8EI,30-1,30.0,1000.0,0.5416666666666666,0.6666666666666667,0.7083333333333333,0.5,0.45833333333333337,0.5416666666666666,0.45833333333333337,0.5833333333333333,0.45833333333333337,0.5416666666666667,0.2916666666666667,0.41666666666666663,0.29166666666666663,0.45833333333333337,0.5833333333333333,0.3333333333333333,0.5,0.33333333333333337,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.25,0.5416666666666666,0.75,0.3333333333333333,0.625,0.45833333333333337,0.45833333333333337,0.625,0.7916666666666667,,,,,,,,,,
A1SLJKNSNHOJRN,30-1,30.0,1000.0,0.5416666666666666,0.5,0.1875,0.20833333333333331,0.1875,0.08333333333333333,0.14583333333333331,0.16666666666666666,0.22916666666666666,0.20833333333333334,0.22916666666666666,0.20833333333333331,0.25,0.125,0.20833333333333334,0.08333333333333333,0.0625,0.08333333333333333,0.10416666666666666,0.12499999999999999,0.08333333333333333,0.125,0.12499999999999999,0.1875,0.16666666666666666,0.16666666666666666,0.33333333333333337,0.5416666666666667,0.875,0.9791666666666666,,,,,,,,,,
