subject,strategy,condition,l_length,pres_rate,serial_position,ln_39,ln_38,ln_37,ln_36,ln_35,ln_34,ln_33,ln_32,ln_31,ln_30,ln_29,ln_28,ln_27,ln_26,ln_25,ln_24,ln_23,ln_22,ln_21,ln_20,ln_19,ln_18,ln_17,ln_16,ln_15,ln_14,ln_13,ln_12,ln_11,ln_10,ln_9,ln_8,ln_7,ln_6,ln_5,ln_4,ln_3,ln_2,ln_1,lp_1,lp_2,lp_3,lp_4,lp_5,lp_6,lp_7,lp_8,lp_9,lp_10,lp_11,lp_12,lp_13,lp_14,lp_15,lp_16,lp_17,lp_18,lp_19,lp_20,lp_21,lp_22,lp_23,lp_24,lp_25,lp_26,lp_27,lp_28,lp_29,lp_30,lp_31,lp_32,lp_33,lp_34,lp_35,lp_36,lp_37,lp_38,lp_39
A1ARWNTZHGFG8Y,prim,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.7222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1ARWNTZHGFG8Y,prim,10-2,10.0,2000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.375,0.0,0.2583333333333333,0.13333333333333333,0.08333333333333333,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5208333333333333,0.20833333333333331,0.08333333333333333,0.08333333333333333,0.125,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.25,0.3333333333333333,0.14583333333333331,0.125,0.1875,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.16666666666666666,0.25,0.125,0.1875,0.125,0.08333333333333333,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1111111111111111,0.25,0.41666666666666663,0.16666666666666666,0.1111111111111111,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.20833333333333331,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.4444444444444444,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23333333333333334,0.33958333333333335,0.2544642857142857,0.30476190476190473,0.03571428571428571,0.0625,0.25,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3375,0.39285714285714285,0.07142857142857142,0.07142857142857142,0.29166666666666663,0.20833333333333331,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.3333333333333333,0.3125,0.16666666666666666,0.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41666666666666663,0.16666666666666666,0.1875,0.16666666666666666,0.0625,0.3333333333333333,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6041666666666666,0.08333333333333333,0.175,0.24851190476190477,0.2916666666666667,0.0,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,0.21666666666666667,0.08333333333333333,0.08333333333333333,0.2648809523809524,0.375,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21458333333333335,0.21071428571428572,0.11458333333333333,0.03125,0.23541666666666666,0.19285714285714284,0.25,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10555555555555556,0.1611111111111111,0.08055555555555555,0.027777777777777776,0.025,0.025,0.16666666666666666,0.7083333333333334,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.045454545454545456,0.020833333333333332,0.0,0.045454545454545456,0.08901515151515152,0.19962121212121212,0.4131944444444444,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022727272727272728,0.022727272727272728,0.0,0.020833333333333332,0.020833333333333332,0.022727272727272728,0.07083333333333333,0.40625,0.6587301587301587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.6904761904761905,0.0,0.19642857142857142,0.07142857142857142,0.0,0.0,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.45,0.17142857142857143,0.1,0.0,0.17142857142857143,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.873015873015873,0.12698412698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9226190476190477,0.041666666666666664,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8973214285714286,0.10267857142857142,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.8303571428571428,0.16964285714285715,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.12499999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9305555555555556,0.06944444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NG504QI5LI62,prim,10-2,10.0,2000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6111111111111112,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.38888888888888884,0.611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5541666666666667,0.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3125,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.25,0.375,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.2857142857142857,0.08333333333333333,0.0,0.125,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.19642857142857142,0.0,0.0,0.0,0.08333333333333333,0.1,0.5,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.125,0.2,0.0,0.1,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.16666666666666666,0.0,0.07142857142857142,0.26666666666666666,0.125,0.1,0.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.25,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7916666666666666,0.08333333333333333,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,0.4583333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.125,0.125,0.4583333333333333,0.10714285714285714,0.3333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3333333333333333,0.0,0.4583333333333333,0.1111111111111111,0.3125,0.125,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.027777777777777776,0.08333333333333333,0.0,0.3458333333333333,0.3125,0.27777777777777773,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.03125,0.125,0.21250000000000002,0.6517857142857142,0.16666666666666666,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,0.0,0.0,0.05555555555555555,0.06349206349206349,0.07291666666666666,0.07142857142857142,0.8166666666666667,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.10277777777777777,0.05555555555555555,0.125,0.886904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12916666666666665,0.04583333333333334,0.05208333333333333,0.16785714285714284,0.04583333333333334,0.2490530303030303,0.175,0.24404761904761904,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5625,0.3125,0.0,0.08333333333333333,0.1,0.0,0.0,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6111111111111112,0.175,0.3333333333333333,0.0625,0.0,0.0625,0.0,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.1111111111111111,0.3,0.16666666666666666,0.08333333333333333,0.125,0.20833333333333331,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.0625,0.25,0.5,0.03571428571428571,0.07142857142857142,0.0625,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.125,0.16666666666666666,0.125,0.25,0.29166666666666663,0.0,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.20833333333333331,0.08333333333333333,0.0,0.0,0.625,0.125,0.08333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.125,0.0,0.175,0.08333333333333333,0.0625,0.42083333333333334,0.17142857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.0,0.0,0.1111111111111111,0.0,0.25,0.0,0.8125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.1875,0.0,0.25,0.05,0.0,0.125,0.5833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
