subject,strategy,condition,l_length,pres_rate,ln_39,ln_38,ln_37,ln_36,ln_35,ln_34,ln_33,ln_32,ln_31,ln_30,ln_29,ln_28,ln_27,ln_26,ln_25,ln_24,ln_23,ln_22,ln_21,ln_20,ln_19,ln_18,ln_17,ln_16,ln_15,ln_14,ln_13,ln_12,ln_11,ln_10,ln_9,ln_8,ln_7,ln_6,ln_5,ln_4,ln_3,ln_2,ln_1,lp_1,lp_2,lp_3,lp_4,lp_5,lp_6,lp_7,lp_8,lp_9,lp_10,lp_11,lp_12,lp_13,lp_14,lp_15,lp_16,lp_17,lp_18,lp_19,lp_20,lp_21,lp_22,lp_23,lp_24,lp_25,lp_26,lp_27,lp_28,lp_29,lp_30,lp_31,lp_32,lp_33,lp_34,lp_35,lp_36,lp_37,lp_38,lp_39
A26MT7KJ7NJLRN,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.041666666666666664,0.08134920634920634,0.0483695652173913,0.025595238095238095,0.08148521505376344,0.08495743727598566,0.056919642857142856,0.03348665223665224,0.13048076923076923,0.039230889724310776,0.044657113044514085,0.08585166799452514,0.08720589890802657,0.17806342632955535,0.1564935064935065,0.0867837861372344,0.05489472811671088,0.09495341614906833,0.1149331550802139,0.08237639553429027,0.10238095238095238,0.05929487179487179,0.12095959595959596,0.025,0.175,0.14821428571428572,0.125,,,,,,,,,,,,,,,,,,,,,,,,,
A26T0U2Y6LZOF3,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.16666666666666666,0.0625,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.0,0.09821428571428571,0.0,0.05,0.2659090909090909,0.4208924949290061,0.07019704433497537,0.03333333333333333,0.03571428571428571,0.03571428571428571,0.0,0.0,0.1111111111111111,0.10476190476190475,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A29J4LL0MQL3AC,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.025305895439377085,0.02685185185185185,0.7665910212980207,0.1355286487495334,0.06956928838951311,0.017994505494505496,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2G4R0GS677RC2,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.023809523809523808,0.15615384615384614,0.2264957264957265,0.5013736263736264,0.05,0.08333333333333333,0.06458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2IV3SSVTU90BN,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,0.07777777777777778,0.05208333333333333,0.12536764705882353,0.06593567251461988,0.043478260869565216,0.038461538461538464,0.06617890211640212,0.06120414673046252,0.0616421568627451,0.05799260263545977,0.04018375241779497,0.10520676067693718,0.16482805842970177,0.27951998184299676,0.13995206920738837,0.09796566403796497,0.07563543936092956,0.06569317605276509,0.0442910875940329,0.06702279202279202,0.043025362318840576,0.050595238095238096,0.03859477124183006,0.0125,0.0,0.04583333333333334,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,
A2KZN3UH5NGC9,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.11458333333333333,0.041666666666666664,0.04563492063492063,0.060160427807486636,0.04099002849002849,0.08725825579273855,0.08298872180451128,0.06668956043956044,0.06262126636241905,0.042801631988465455,0.04231673847935246,0.05945269016697588,0.11106481481481481,0.2099085299181322,0.4195899885555058,0.1804323656069914,0.10988845558295578,0.058970099667774084,0.022859408033826637,0.01871657754010695,0.0790268759018759,0.07340579710144927,0.057342657342657345,0.031746031746031744,0.07417582417582418,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2MBFIAGBPU5NG,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3333333333333333,0.08333333333333333,0.0,0.05,0.05555555555555555,0.0,0.025,0.0,0.0,0.0,0.02388888888888889,0.042342657342657346,0.07756410256410257,0.4501711831911591,0.3133913311378086,0.10368168326205114,0.032578397212543554,0.021749084249084248,0.006756756756756757,0.015640273704789834,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2O86E23R5T4YO,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.03277432712215321,0.04583333333333334,0.8448661400043889,0.10259452510586811,0.020442219440967878,0.016836240310077518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2PTABUVOUYAH5,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.37103174603174605,0.04191176470588236,0.04707792207792208,0.017857142857142856,0.044522849462365593,0.014955357142857142,0.04800234487734488,0.02244303126656068,0.03671328671328671,0.028575352042344952,0.03341016065663049,0.029137529137529136,0.06996005639097744,0.10931140618640618,0.6074563616184038,0.12574946475505439,0.06406926406926407,0.029869067103109655,0.046961435119329854,0.011904761904761904,0.03609831029185868,0.06315365668813945,0.026094276094276093,0.040865384615384616,0.025657894736842105,0.015625,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2R75YFKVALBXE,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.025,0.037037037037037035,0.027777777777777776,0.0,0.08752860411899313,0.05203619909502262,0.041122399612965654,0.048679542767047695,0.07893799002138274,0.08432539682539682,0.0803448275862069,0.07708333333333334,0.24000000000000002,0.24862579281183933,0.13628522139160437,0.10007974481658692,0.037037037037037035,0.07261904761904761,0.10427807486631016,0.10441176470588234,0.23333333333333334,0.045454545454545456,0.0,0.07142857142857142,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2RU1Q3C9VHBAO,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.0,0.0,0.027777777777777776,0.05048076923076923,0.04513888888888889,0.011363636363636364,0.02291666666666667,0.024193548387096774,0.032233201581027666,0.03102853128054741,0.054093567251461985,0.03573509823509824,0.14234496124031007,0.5362040133779264,0.21248258949739213,0.08452238400868538,0.046713303376906316,0.03394982993197279,0.020530789147810424,0.0,0.019465894465894466,0.0,0.0,0.009615384615384616,0.0,0.0,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,
A2RVG8Y97DE0GM,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.019230769230769232,0.014705882352941176,0.0,0.0,0.0,0.009259259259259259,0.0125,0.9454537529991582,0.027116212338593973,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.008928571428571428,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2UJ9GDNVPX99C,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019615384615384618,0.0,0.6804446010860484,0.2122481684981685,0.05473208409428269,0.0392809364548495,0.02759425651867512,0.00625,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2UYZFH5VT5R3H,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.011904761904761904,0.02658371040723982,0.007142857142857143,0.051742919389978215,0.03435841306731443,0.029512697323266987,0.039991258741258744,0.05829155457732127,0.051448023471760536,0.12086226851851851,0.2126736111111111,0.3095568783068783,0.1778553265370403,0.05148883374689826,0.06508929878495096,0.0125,0.0671195652173913,0.08260233918128654,0.03333333333333333,0.049107142857142856,0.10833333333333334,0.027777777777777776,0.2222222222222222,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A2Y8LZS5C81O25,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.125,0.027777777777777776,0.0,0.0,0.0,0.011363636363636364,0.0,0.013157894736842105,0.0,0.0,0.009259259259259259,0.0078125,0.4816994725039267,0.261359126984127,0.14168894830659537,0.043941326530612244,0.06108920346028536,0.0,0.016944444444444443,0.013825757575757576,0.0125,0.02488425925925926,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A30NL5N71G2YAU,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.08333333333333333,0.125,0.1111111111111111,0.010416666666666666,0.0,0.010869565217391304,0.006578947368421052,0.0,0.016993087557603686,0.029910714285714284,0.04738065114709852,0.10866417539567244,0.25164761728514734,0.47077087149329994,0.20172138121222788,0.1167250233426704,0.04246031746031746,0.03730558755760369,0.008620689655172414,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A310Y949ILSN3P,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.01,0.0519124785114774,0.869780633828436,0.12420969271882051,0.00949367088607595,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A31P78W9ZCQXCS,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.041666666666666664,0.0,0.25,0.027777777777777776,0.020833333333333332,0.0,0.0,0.0,0.022727272727272728,0.010869565217391304,0.07045454545454546,0.10227272727272728,0.06340579710144928,0.4304239200515796,0.13339920948616601,0.0415282392026578,0.06351351351351352,0.125,0.019230769230769232,0.0,0.0,0.027777777777777776,0.0625,0.0,0.041666666666666664,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A347RDI3HZOUCY,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.754303909389025,0.17717018245035487,0.07811249137336093,0.00847457627118644,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A34HQHGLIW1FYS,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.043560606060606064,0.05512820512820513,0.013157894736842105,0.04261363636363637,0.03125,0.046785714285714285,0.042816091954022986,0.024999999999999998,0.07142857142857142,0.02557544757033248,0.0523664343786295,0.12726867335562986,0.14661678594664931,0.5059040344901,0.1693132627765065,0.07401729559748428,0.039390243902439025,0.030833333333333334,0.03018018018018018,0.03814935064935065,0.03258604722951072,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A34IPEKX5WXJIN,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034722222222222224,0.0,0.03480090311986864,0.04997831682614291,0.11556350626118067,0.1661227661227661,0.5202068975297087,0.1997702633712724,0.09158571603128055,0.03215467328370554,0.030049261083743842,0.0093466107617051,0.0,0.005813953488372093,0.02786377708978328,0.016666666666666666,0.0,0.03125,0.0,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,
A34YNEN8UUI3CD,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.20833333333333334,0.0718954248366013,0.02872670807453416,0.04411764705882353,0.03535980148883375,0.03901996370235934,0.04037744641192917,0.0,0.02952952952952953,0.009615384615384616,0.056451612903225805,0.04513888888888889,0.025388291517323774,0.09477678571428572,0.47250518770043387,0.14683569633514015,0.06905297351324338,0.05161943319838057,0.10471491228070175,0.054170218812162545,0.11904761904761904,0.0393939393939394,0.0,0.022727272727272728,0.16071428571428573,0.0,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A35VI4SE31HD17,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0125,0.5977690669763841,0.20538138332255979,0.13939102564102565,0.03742445862011079,0.03871128871128871,0.0125,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A36S0DI86PL4J6,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04232456140350877,0.0,0.0,0.0,0.8962733776425168,0.07558713784021072,0.014821272885789015,0.0,0.0,0.018707632071061242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A384KX8MUIJSTJ,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03333333333333333,0.0,0.07932692307692307,0.0,0.02142857142857143,0.06626602564102564,0.028409090909090908,0.015050167224080268,0.05357491970395196,0.02631578947368421,0.060925925925925925,0.08559568988885877,0.11160714285714285,0.5364270174897647,0.17891790203937097,0.06755096775552326,0.026825551072439884,0.0037313432835820895,0.047165587546494005,0.04186795491143317,0.01,0.0,0.03125,0.05042016806722689,0.03125,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
A38DHLB88V8DL8,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.027777777777777776,0.023809523809523808,0.061732804232804236,0.042388725825258336,0.013354700854700854,0.0125,0.018525817895151755,0.01778583046306927,0.017857142857142856,0.030758680237178312,0.042390795650032564,0.08901442690897497,0.13019973423700132,0.4467302699037347,0.4691605804204575,0.1740528233151184,0.10392512077294686,0.024615615476960014,0.03997289972899729,0.02598752598752599,0.007142857142857143,0.0,0.0,0.025,0.0,0.05555555555555555,0.05555555555555555,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3AWQ3AACIPXM2,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0625,0.0625,0.0,0.12698412698412698,0.2857142857142857,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
A3BA2WMGN6KHUU,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.05,0.0,0.011363636363636364,0.011363636363636364,0.07034632034632035,0.14,0.6697432521395655,0.1388359291084855,0.05941522245870072,0.010416666666666666,0.018620689655172412,0.011363636363636364,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3BN69Q9D7RQGR,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.29583333333333334,0.041666666666666664,0.15625,0.027777777777777776,0.020833333333333332,0.019230769230769232,0.027529761904761904,0.011904761904761904,0.027529761904761904,0.0,0.2006164887743835,0.1781415343915344,0.11285024154589371,0.2892676767676768,0.25057471264367814,0.08817693744164332,0.05995845552297165,0.021363636363636362,0.033102766798418976,0.0,0.03125,0.0,0.017857142857142856,0.0,0.0,0.08333333333333333,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
A3C25IBTLB60RQ,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,0.125,0.07142857142857142,0.0,0.0625,0.0,0.0,0.03125,0.03333333333333333,0.0,0.020833333333333332,0.027777777777777776,0.06724137931034482,0.810124049619848,0.14416475972540044,0.005747126436781609,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3FOKP72T5I4FR,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.30000000000000004,0.09090909090909091,0.0,0.02631578947368421,0.025,0.021739130434782608,0.022727272727272728,0.06166666666666666,0.0,0.043478260869565216,0.033516483516483515,0.06770833333333333,0.0,0.16230936819172115,0.34441707717569786,0.16195652173913044,0.18333333333333335,0.017241379310344827,0.10467980295566502,0.018518518518518517,0.021739130434782608,0.13095238095238093,0.0,0.13636363636363635,0.05,0.0,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3HBB9JT9WVZS4,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.025,0.07738095238095238,0.049107142857142856,0.025,0.0125,0.035625000000000004,0.03461021505376344,0.04404579086974732,0.02332001879699248,0.05058497536945813,0.09069425962465011,0.14703865743763878,0.25326709631220906,0.3664814849136333,0.20405718312695056,0.09271953405017921,0.06650714876521328,0.04261363636363637,0.04047619047619047,0.01,0.035173160173160176,0.0,0.07720588235294118,0.058333333333333334,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3HOPYBWSR1TWR,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.008620689655172414,0.5927939817769592,0.2429613171361431,0.12846956964604023,0.05160234054095947,0.005555555555555556,0.014154704944178628,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3IBDJ12CRTQQN,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.010869565217391304,0.0,0.7563772806419865,0.16543582410011137,0.050186202245763846,0.02761164274322169,0.005208333333333333,0.0,0.0,0.0,0.008928571428571428,0.0,0.008928571428571428,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3IHTJXHWPQ2JR,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.011904761904761904,0.0,0.01,0.007575757575757576,0.03842735924779268,0.023768188544743676,0.013727640178878567,0.03210227272727273,0.09323839424083183,0.186006117515708,0.5615243449058019,0.243774262066945,0.09594996205469664,0.04837591602297485,0.038620689655172416,0.018481182795698922,0.03173913043478261,0.05,0.0125,0.0,0.019230769230769232,0.0,0.0,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3MWLHSW9B9RHU,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02232142857142857,0.9558944783153014,0.03571291762687483,0.0,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3ORKXM3WG8QJ9,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8953672435626847,0.08710761033244527,0.012195121951219513,0.012480620155038761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3P52W1SBJUT5N,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0625,0.03125,0.0,0.0,0.0,0.08534356725146199,0.09972848788638261,0.0,0.035897435897435895,0.05841217605923488,0.07601147342995168,0.10736936427089228,0.16357294891640867,0.2861247947454844,0.15699788994391692,0.1268672983027203,0.035869565217391305,0.06447368421052632,0.02631578947368421,0.0,0.017857142857142856,0.019230769230769232,0.05,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3U27ZHUGOPIAN,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.13333333333333333,0.1,0.0,0.0,0.025,0.046875,0.09166666666666667,0.04607843137254902,0.030330882352941176,0.047619047619047616,0.06227106227106227,0.1225071225071225,0.466952537593985,0.18665989051507856,0.07195906432748538,0.031676022453889334,0.05302858439201452,0.03571428571428571,0.05221571906354515,0.027046783625730993,0.0,0.0,0.04607843137254902,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3UA50A6GKNAMR,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.43333333333333335,0.027777777777777776,0.016666666666666666,0.0,0.0,0.1942307692307692,0.011904761904761904,0.07919254658385093,0.01875,0.006944444444444444,0.056107954545454544,0.024184149184149184,0.04652770335441003,0.14015500628403854,0.5361187992335533,0.0940727386039886,0.03491488020176545,0.03373842592592592,0.17780130920292644,0.013157894736842105,0.008064516129032258,0.03409090909090909,0.008928571428571428,0.0,0.0,0.017857142857142856,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3UE8ANAIM7F15,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.08571428571428572,0.027777777777777776,0.0,0.022727272727272728,0.016666666666666666,0.01,0.0,0.011904761904761904,0.07634283819628647,0.06220238095238095,0.11371527777777778,0.10962651727357609,0.3898840893406111,0.2525412087912088,0.0878855230828915,0.0588223789558606,0.02506265664160401,0.045950102529049894,0.0,0.009615384615384616,0.0,0.04195804195804196,0.0,0.03571428571428571,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3UGB3B1S74HR9,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0078125,0.6011910027168762,0.30407463380609157,0.09962657232704403,0.01892223630028508,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A3UUW04QL49RSC,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.013888888888888888,0.0,0.7183522727272728,0.16795454545454547,0.04548295454545454,0.02749266862170088,0.00625,0.028461959496442254,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A6HDSE80LQPR8,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02631578947368421,0.04583333333333334,0.0734632683658171,0.015625,0.03152709359605911,0.01282051282051282,0.09684684684684684,0.05827505827505827,0.06515679442508711,0.1043360433604336,0.0673076923076923,0.05448717948717949,0.16602316602316602,0.3833333333333333,0.07323232323232323,0.15344827586206897,0.09903381642512077,0.02631578947368421,0.08333333333333333,0.029411764705882353,0.0,0.041666666666666664,0.09090909090909091,0.0,0.08333333333333333,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AAOOH6P4HHSCS,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.016666666666666666,0.0,0.0,0.0,0.016993087557603686,0.017857142857142856,0.7105527497194164,0.18546464084221523,0.0749494773018459,0.027937454166962365,0.004464285714285714,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ADGJXUEMPLTMS,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.011363636363636364,0.0,0.03553921568627451,0.38468359597391855,0.2592456826327794,0.19771505376344087,0.06384342391016473,0.09126984126984126,0.020128824476650563,0.010416666666666666,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AEF1G6YE8RIB8,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.025,0.0,0.0,0.029411764705882353,0.023809523809523808,0.04,0.0,0.022770398481973434,0.0,0.027777777777777776,0.013157894736842105,0.036585365853658534,0.07065217391304347,0.6381758918323807,0.19663672478200966,0.05794991018004511,0.015625,0.008620689655172414,0.0,0.0,0.0,0.02803030303030303,0.020833333333333332,0.025,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AERGHZBQFT309,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.07045454545454546,0.05863095238095238,0.04112903225806452,0.012989203778677462,0.005555555555555556,0.052247253511333615,0.015740338688666956,0.05055075876504447,0.054576827998959146,0.01873342175066313,0.050910029083403696,0.08241792929292929,0.0666003280744922,0.13103145773099067,0.5092513211281905,0.20136978393534555,0.07117386963343317,0.037549261083743846,0.10892857142857143,0.03333333333333333,0.10119047619047619,0.10729166666666667,0.0,0.03125,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AESZJEZTZEW01,ns,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.08125,0.05,0.08333333333333333,0.08333333333333333,0.09316770186335403,0.5206349206349207,0.05084745762711865,0.08086253369272237,0.1,0.0,0.0,0.013157894736842105,0.0,0.0,0.125,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AEX1I7K7OVHHC,rec,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.007575757575757576,0.01075268817204301,0.0,0.03827838827838828,0.046855921855921856,0.4913978494623656,0.20921590486807876,0.14040868454661556,0.10416666666666667,0.05468671679197995,0.043184885290148446,0.025641025641025644,0.0,0.06944444444444443,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AEXRVIK8SKB4V,prim,15-2,15.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.6324728260869565,0.18333333333333335,0.09018567639257294,0.08202716823406478,0.019230769230769232,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
